scenario,band,day,hour,threshold_m,street_share,node_share,open_locations,open_locations_paris
strict_unconditional,low,Mon,10,100,0.26201512037749064,0.338991383548529,3123,2794
strict_unconditional,low,Mon,10,200,0.6378826176608781,0.7148290941082102,3123,2794
strict_unconditional,low,Mon,10,300,0.8220399612870354,0.8792661784873341,3123,2794
strict_unconditional,low,Mon,10,400,0.8929576565601022,0.9388568323543871,3123,2794
strict_unconditional,low,Mon,11,100,0.26201512037749064,0.338991383548529,3123,2794
strict_unconditional,low,Mon,11,200,0.6378826176608781,0.7148290941082102,3123,2794
strict_unconditional,low,Mon,11,300,0.8220399612870354,0.8792661784873341,3123,2794
strict_unconditional,low,Mon,11,400,0.8929576565601022,0.9388568323543871,3123,2794
strict_unconditional,low,Mon,12,100,0.26101493023269906,0.33778818537014516,3095,2769
strict_unconditional,low,Mon,12,200,0.6372737511959541,0.7143762775894636,3095,2769
strict_unconditional,low,Mon,12,300,0.8217242928260743,0.8790979894946568,3095,2769
strict_unconditional,low,Mon,12,400,0.892804755864775,0.9388050818951018,3095,2769
strict_unconditional,low,Mon,13,100,0.26117042983524585,0.3379304991331798,3110,2781
strict_unconditional,low,Mon,13,200,0.6371798069983012,0.714195150981965,3110,2781
strict_unconditional,low,Mon,13,300,0.8218578061058421,0.8791368023391207,3110,2781
strict_unconditional,low,Mon,13,400,0.8929236929680215,0.9388309571247445,3110,2781
strict_unconditional,low,Mon,14,100,0.2619354318816687,0.3388620074003157,3123,2793
strict_unconditional,low,Mon,14,200,0.637702364064462,0.7146609051155329,3123,2793
strict_unconditional,low,Mon,14,300,0.8220361331716698,0.8792532408725128,3123,2793
strict_unconditional,low,Mon,14,400,0.8929576565601022,0.9388568323543871,3123,2793
strict_unconditional,low,Mon,15,100,0.2618758610904443,0.3388231945558517,3121,2792
strict_unconditional,low,Mon,15,200,0.6374017955833757,0.7143762775894636,3121,2792
strict_unconditional,low,Mon,15,300,0.8217823072933593,0.8791497399539421,3121,2792
strict_unconditional,low,Mon,15,400,0.8928285817043424,0.9387662690506379,3121,2792
strict_unconditional,low,Mon,16,100,0.2613967994823605,0.33818925142960643,3105,2777
strict_unconditional,low,Mon,16,200,0.6367039574529769,0.7136000207001837,3105,2777
strict_unconditional,low,Mon,16,300,0.8215242833892435,0.8790074261909074,3105,2777
strict_unconditional,low,Mon,16,400,0.8927090150832916,0.9387274562061738,3105,2777
strict_unconditional,low,Mon,17,100,0.0421070131115878,0.06021165937847699,383,328
strict_unconditional,low,Mon,17,200,0.15748157543095556,0.18883742593215513,383,328
strict_unconditional,low,Mon,17,300,0.3220854913747342,0.3666908168809998,383,328
strict_unconditional,low,Mon,17,400,0.490207198906473,0.5415168059616529,383,328
strict_unconditional,low,Mon,18,100,0.03759823652307109,0.05450617124226977,327,284
strict_unconditional,low,Mon,18,200,0.13918950158599194,0.16811136698838203,327,284
strict_unconditional,low,Mon,18,300,0.28725832288172415,0.32858954123217843,327,284
strict_unconditional,low,Mon,18,400,0.44713596212991663,0.49549771004217663,327,284
strict_unconditional,low,Mon,19,100,0.034097852458675366,0.04908531063213186,290,253
strict_unconditional,low,Mon,19,200,0.1259347318678648,0.1522627888322509,290,253
strict_unconditional,low,Mon,19,300,0.2630712481517275,0.30152405102595287,290,253
strict_unconditional,low,Mon,19,400,0.41842619663110225,0.46521075374543946,290,253
strict_unconditional,low,Mon,20,100,0.03170850622448416,0.04591559500090563,267,233
strict_unconditional,low,Mon,20,200,0.11897875338525235,0.14367221259088675,267,233
strict_unconditional,low,Mon,20,300,0.2518259305503757,0.2861671022330323,267,233
strict_unconditional,low,Mon,20,400,0.40214171115207487,0.44361787460863716,267,233
strict_unconditional,low,Mon,21,100,0.030953367007405377,0.045178150956089735,261,227
strict_unconditional,low,Mon,21,200,0.1160456698641798,0.1408647501746578,261,227
strict_unconditional,low,Mon,21,300,0.2451946822521091,0.27978885812611587,261,227
strict_unconditional,low,Mon,21,400,0.3937397221503296,0.4353507387378063,261,227
strict_unconditional,low,Mon,22,100,0.030153224342237515,0.0442595803037752,252,219
strict_unconditional,low,Mon,22,200,0.11298894633439323,0.13726809325432762,252,219
strict_unconditional,low,Mon,22,300,0.2384783718973957,0.27207803969260225,252,219
strict_unconditional,low,Mon,22,400,0.3846774910290043,0.42585452945894897,252,219
strict_unconditional,low,Mon,23,100,0.02992853839379685,0.044000828007348565,248,216
strict_unconditional,low,Mon,23,200,0.11169369265493445,0.13590964369808783,248,216
strict_unconditional,low,Mon,23,300,0.23533989212923528,0.2691670763578027,248,216
strict_unconditional,low,Mon,23,400,0.37982103907750064,0.4213263642714829,248,216
strict_unconditional,low,Tue,0,100,0.029792800822050273,0.04383263901467126,247,215
strict_unconditional,low,Tue,0,200,0.1111568298492635,0.1353662638755919,247,215
strict_unconditional,low,Tue,0,300,0.23401259763908716,0.26773100111263487,247,215
strict_unconditional,low,Tue,0,400,0.37709741844143596,0.41814371102543535,247,215
strict_unconditional,low,Tue,1,100,0.0286213661483397,0.04070173622790902,243,211
strict_unconditional,low,Tue,1,200,0.10894175033797639,0.1319248583331177,243,211
strict_unconditional,low,Tue,1,300,0.23235477732289497,0.2661914249488964,243,211
strict_unconditional,low,Tue,1,400,0.3757456966182822,0.4171345770693715,243,211
strict_unconditional,low,Tue,2,100,0.0286213661483397,0.04070173622790902,243,211
strict_unconditional,low,Tue,2,200,0.10894175033797639,0.1319248583331177,243,211
strict_unconditional,low,Tue,2,300,0.23235477732289497,0.2661914249488964,243,211
strict_unconditional,low,Tue,2,400,0.3757456966182822,0.4171345770693715,243,211
strict_unconditional,low,Tue,3,100,0.0286213661483397,0.04070173622790902,243,211
strict_unconditional,low,Tue,3,200,0.10894175033797639,0.1319248583331177,243,211
strict_unconditional,low,Tue,3,300,0.23235477732289497,0.2661914249488964,243,211
strict_unconditional,low,Tue,3,400,0.3757456966182822,0.4171345770693715,243,211
strict_unconditional,low,Tue,4,100,0.029792800822050273,0.04383263901467126,247,215
strict_unconditional,low,Tue,4,200,0.1111568298492635,0.1353662638755919,247,215
strict_unconditional,low,Tue,4,300,0.23401259763908716,0.26773100111263487,247,215
strict_unconditional,low,Tue,4,400,0.37709741844143596,0.41814371102543535,247,215
strict_unconditional,low,Tue,5,100,0.029792800822050273,0.04383263901467126,247,215
strict_unconditional,low,Tue,5,200,0.1111568298492635,0.1353662638755919,247,215
strict_unconditional,low,Tue,5,300,0.23401259763908716,0.26773100111263487,247,215
strict_unconditional,low,Tue,5,400,0.37709741844143596,0.41814371102543535,247,215
strict_unconditional,low,Tue,6,100,0.03008539679172858,0.044104328925919214,252,219
strict_unconditional,low,Tue,6,200,0.11231394343795353,0.13662121251326106,252,219
strict_unconditional,low,Tue,6,300,0.23653193357683053,0.2702408983879732,252,219
strict_unconditional,low,Tue,6,400,0.3812109735449253,0.42166274225683753,252,219
strict_unconditional,low,Tue,7,100,0.03262474825521901,0.04805030144642534,283,244
strict_unconditional,low,Tue,7,200,0.12186506007144493,0.1486661319119207,283,244
strict_unconditional,low,Tue,7,300,0.2559546118311839,0.29286878671048205,283,244
strict_unconditional,low,Tue,7,400,0.40504732006752897,0.4483271664036018,283,244
strict_unconditional,low,Tue,8,100,0.04059932292582761,0.05825807954045592,374,320
strict_unconditional,low,Tue,8,200,0.15049060614544923,0.18051853960203898,374,320
strict_unconditional,low,Tue,8,300,0.31017631368239135,0.3519807488291459,374,320
strict_unconditional,low,Tue,8,400,0.4768001005889165,0.5256423525758791,374,320
strict_unconditional,low,Tue,9,100,0.046515359178936115,0.06593008512950553,437,374
strict_unconditional,low,Tue,9,200,0.17378354891828807,0.20738996558594458,437,374
strict_unconditional,low,Tue,9,300,0.35134989540823053,0.396512019044169,437,374
strict_unconditional,low,Tue,9,400,0.52696168381347,0.5805754651072528,437,374
strict_unconditional,low,Tue,10,100,0.26284038858584685,0.34000051750459287,3128,2801
strict_unconditional,low,Tue,10,200,0.6387568108559554,0.7156053509974901,3128,2801
strict_unconditional,low,Tue,10,300,0.8231889739859475,0.8806246280435739,3128,2801
strict_unconditional,low,Tue,10,400,0.8942056058125305,0.9401247186068776,3128,2801
strict_unconditional,low,Tue,11,100,0.26284038858584685,0.34000051750459287,3128,2801
strict_unconditional,low,Tue,11,200,0.6387568108559554,0.7156053509974901,3128,2801
strict_unconditional,low,Tue,11,300,0.8231889739859475,0.8806246280435739,3128,2801
strict_unconditional,low,Tue,11,400,0.8942056058125305,0.9401247186068776,3128,2801
strict_unconditional,low,Tue,12,100,0.26152275085305093,0.3384221284963904,3097,2774
strict_unconditional,low,Tue,12,200,0.6380428291651352,0.7150749087898155,3097,2774
strict_unconditional,low,Tue,12,300,0.8228706498102427,0.8804564390508965,3097,2774
strict_unconditional,low,Tue,12,400,0.8940527051172035,0.9400729681475923,3097,2774
strict_unconditional,low,Tue,13,100,0.261850760910945,0.3387455688669237,3113,2787
strict_unconditional,low,Tue,13,200,0.6379651848378339,0.7149196574119595,3113,2787
strict_unconditional,low,Tue,13,300,0.8230041630900106,0.8804952518953606,3113,2787
strict_unconditional,low,Tue,13,400,0.8941716422204499,0.9400988433772349,3113,2787
strict_unconditional,low,Tue,14,100,0.2626157629573679,0.3396770771340596,3126,2799
strict_unconditional,low,Tue,14,200,0.6384877419039947,0.7153854115455275,3126,2799
strict_unconditional,low,Tue,14,300,0.8231824901558382,0.8806116904287525,3126,2799
strict_unconditional,low,Tue,14,400,0.8942056058125305,0.9401247186068776,3126,2799
strict_unconditional,low,Tue,15,100,0.26255619216614345,0.3396382642895956,3124,2798
strict_unconditional,low,Tue,15,200,0.6381871734229083,0.7151007840194582,3124,2798
strict_unconditional,low,Tue,15,300,0.8229286642775278,0.880508189510182,3124,2798
strict_unconditional,low,Tue,15,400,0.8940765309567708,0.9400341553031283,3124,2798
strict_unconditional,low,Tue,16,100,0.26207713055805965,0.33900432116335033,3108,2783
strict_unconditional,low,Tue,16,200,0.6374893352925096,0.7143245271301782,3108,2783
strict_unconditional,low,Tue,16,300,0.822670640373412,0.8803658757471473,3108,2783
strict_unconditional,low,Tue,16,400,0.8939569643357199,0.9399953424586643,3108,2783
strict_unconditional,low,Tue,17,100,0.042488378316205326,0.06062566305275959,387,332
strict_unconditional,low,Tue,17,200,0.15895798701542938,0.19068750485160557,387,332
strict_unconditional,low,Tue,17,300,0.32424514024517415,0.3682821435040236,387,332
strict_unconditional,low,Tue,17,400,0.4923647075485069,0.5430434445105701,387,332
strict_unconditional,low,Tue,18,100,0.037797664378157035,0.05467436023494709,329,286
strict_unconditional,low,Tue,18,200,0.14001448411941717,0.16874531011462726,329,286
strict_unconditional,low,Tue,18,300,0.28912699664165953,0.3298962403291329,329,286
strict_unconditional,low,Tue,18,400,0.450010795791096,0.497386601806091,329,286
strict_unconditional,low,Tue,19,100,0.034097852458675366,0.04908531063213186,290,253
strict_unconditional,low,Tue,19,200,0.1259347318678648,0.1522627888322509,290,253
strict_unconditional,low,Tue,19,300,0.2630712481517275,0.30152405102595287,290,253
strict_unconditional,low,Tue,19,400,0.41842619663110225,0.46521075374543946,290,253
strict_unconditional,low,Tue,20,100,0.03170850622448416,0.04591559500090563,267,233
strict_unconditional,low,Tue,20,200,0.11897875338525235,0.14367221259088675,267,233
strict_unconditional,low,Tue,20,300,0.2518259305503757,0.2861671022330323,267,233
strict_unconditional,low,Tue,20,400,0.40214171115207487,0.44361787460863716,267,233
strict_unconditional,low,Tue,21,100,0.030953367007405377,0.045178150956089735,261,227
strict_unconditional,low,Tue,21,200,0.1160456698641798,0.1408647501746578,261,227
strict_unconditional,low,Tue,21,300,0.2451946822521091,0.27978885812611587,261,227
strict_unconditional,low,Tue,21,400,0.3937397221503296,0.4353507387378063,261,227
strict_unconditional,low,Tue,22,100,0.030153224342237515,0.0442595803037752,252,219
strict_unconditional,low,Tue,22,200,0.11298894633439323,0.13726809325432762,252,219
strict_unconditional,low,Tue,22,300,0.2384783718973957,0.27207803969260225,252,219
strict_unconditional,low,Tue,22,400,0.3846774910290043,0.42585452945894897,252,219
strict_unconditional,low,Tue,23,100,0.02992853839379685,0.044000828007348565,248,216
strict_unconditional,low,Tue,23,200,0.11169369265493445,0.13590964369808783,248,216
strict_unconditional,low,Tue,23,300,0.23533989212923528,0.2691670763578027,248,216
strict_unconditional,low,Tue,23,400,0.37982103907750064,0.4213263642714829,248,216
strict_unconditional,low,Wed,0,100,0.029792800822050273,0.04383263901467126,247,215
strict_unconditional,low,Wed,0,200,0.1111568298492635,0.1353662638755919,247,215
strict_unconditional,low,Wed,0,300,0.23401259763908716,0.26773100111263487,247,215
strict_unconditional,low,Wed,0,400,0.37709741844143596,0.41814371102543535,247,215
strict_unconditional,low,Wed,1,100,0.0286213661483397,0.04070173622790902,243,211
strict_unconditional,low,Wed,1,200,0.10894175033797639,0.1319248583331177,243,211
strict_unconditional,low,Wed,1,300,0.23235477732289497,0.2661914249488964,243,211
strict_unconditional,low,Wed,1,400,0.3757456966182822,0.4171345770693715,243,211
strict_unconditional,low,Wed,2,100,0.0286213661483397,0.04070173622790902,243,211
strict_unconditional,low,Wed,2,200,0.10894175033797639,0.1319248583331177,243,211
strict_unconditional,low,Wed,2,300,0.23235477732289497,0.2661914249488964,243,211
strict_unconditional,low,Wed,2,400,0.3757456966182822,0.4171345770693715,243,211
strict_unconditional,low,Wed,3,100,0.0286213661483397,0.04070173622790902,243,211
strict_unconditional,low,Wed,3,200,0.10894175033797639,0.1319248583331177,243,211
strict_unconditional,low,Wed,3,300,0.23235477732289497,0.2661914249488964,243,211
strict_unconditional,low,Wed,3,400,0.3757456966182822,0.4171345770693715,243,211
strict_unconditional,low,Wed,4,100,0.029792800822050273,0.04383263901467126,247,215
strict_unconditional,low,Wed,4,200,0.1111568298492635,0.1353662638755919,247,215
strict_unconditional,low,Wed,4,300,0.23401259763908716,0.26773100111263487,247,215
strict_unconditional,low,Wed,4,400,0.37709741844143596,0.41814371102543535,247,215
strict_unconditional,low,Wed,5,100,0.029792800822050273,0.04383263901467126,247,215
strict_unconditional,low,Wed,5,200,0.1111568298492635,0.1353662638755919,247,215
strict_unconditional,low,Wed,5,300,0.23401259763908716,0.26773100111263487,247,215
strict_unconditional,low,Wed,5,400,0.37709741844143596,0.41814371102543535,247,215
strict_unconditional,low,Wed,6,100,0.03008539679172858,0.044104328925919214,252,219
strict_unconditional,low,Wed,6,200,0.11231394343795353,0.13662121251326106,252,219
strict_unconditional,low,Wed,6,300,0.23653193357683053,0.2702408983879732,252,219
strict_unconditional,low,Wed,6,400,0.3812109735449253,0.42166274225683753,252,219
strict_unconditional,low,Wed,7,100,0.03266503608553256,0.048231428053923976,283,244
strict_unconditional,low,Wed,7,200,0.12190836390035698,0.1491965741195953,283,244
strict_unconditional,low,Wed,7,300,0.2559788829141181,0.29372266928868995,283,244
strict_unconditional,low,Wed,7,400,0.4051412448334801,0.449543302196807,283,244
strict_unconditional,low,Wed,8,100,0.04056108881482303,0.05833570522938391,372,319
strict_unconditional,low,Wed,8,200,0.1505083035166958,0.18104898180971357,372,319
strict_unconditional,low,Wed,8,300,0.3102230491382461,0.3528346314073537,372,319
strict_unconditional,low,Wed,8,400,0.47720591174382704,0.5271689911247962,372,319
strict_unconditional,low,Wed,9,100,0.046415870695598764,0.06598183558879085,434,372
strict_unconditional,low,Wed,9,200,0.17344307451067725,0.20758402980826454,434,372
strict_unconditional,low,Wed,9,300,0.35091762706129415,0.39697777317773697,434,372
strict_unconditional,low,Wed,9,400,0.5267819001495635,0.5812094082334981,434,372
strict_unconditional,low,Wed,10,100,0.2624483377011318,0.3396900147488809,3122,2796
strict_unconditional,low,Wed,10,200,0.6375459627964782,0.7143374647449996,3122,2796
strict_unconditional,low,Wed,10,300,0.8230652874496212,0.8807410665769658,3122,2796
strict_unconditional,low,Wed,10,400,0.8941669411131956,0.9401117809920563,3122,2796
strict_unconditional,low,Wed,11,100,0.2624483377011318,0.3396900147488809,3122,2796
strict_unconditional,low,Wed,11,200,0.6375459627964782,0.7143374647449996,3122,2796
strict_unconditional,low,Wed,11,300,0.8230652874496212,0.8807410665769658,3122,2796
strict_unconditional,low,Wed,11,400,0.8941669411131956,0.9401117809920563,3122,2796
strict_unconditional,low,Wed,12,100,0.261275637100993,0.3383056899629984,3092,2770
strict_unconditional,low,Wed,12,200,0.6369207964612028,0.7138587729966104,3092,2770
strict_unconditional,low,Wed,12,300,0.8227496189886602,0.8805728775842886,3092,2770
strict_unconditional,low,Wed,12,400,0.8940140404178685,0.940060030532771,3092,2770
strict_unconditional,low,Wed,13,100,0.2615797893806538,0.3385903174890677,3107,2782
strict_unconditional,low,Wed,13,200,0.6368168194264321,0.7137035216187544,3107,2782
strict_unconditional,low,Wed,13,300,0.8228831322684278,0.8806116904287525,3107,2782
strict_unconditional,low,Wed,13,400,0.8941329775211151,0.9400859057624137,3107,2782
strict_unconditional,low,Wed,14,100,0.2625203426539297,0.33970295236370224,3122,2796
strict_unconditional,low,Wed,14,200,0.6378274580524419,0.7146609051155329,3122,2796
strict_unconditional,low,Wed,14,300,0.823145605530679,0.8807410665769658,3122,2796
strict_unconditional,low,Wed,14,400,0.8941844306941468,0.9401247186068776,3122,2796
strict_unconditional,low,Wed,15,100,0.26257506871722563,0.33981939089709423,3121,2796
strict_unconditional,low,Wed,15,200,0.6377057239491369,0.7145444665821409,3121,2796
strict_unconditional,low,Wed,15,300,0.8228956077677341,0.8806505032732166,3121,2796
strict_unconditional,low,Wed,15,400,0.8940553558383871,0.9400341553031283,3121,2796
strict_unconditional,low,Wed,16,100,0.2620960071091417,0.33918544777084897,3105,2781
strict_unconditional,low,Wed,16,200,0.6370078858187381,0.713768209692861,3105,2781
strict_unconditional,low,Wed,16,300,0.8226375838636184,0.880508189510182,3105,2781
strict_unconditional,low,Wed,16,400,0.8939357892173363,0.9399953424586643,3105,2781
strict_unconditional,low,Wed,17,100,0.04310917085776381,0.061583046549538126,388,334
strict_unconditional,low,Wed,17,200,0.1611405396097572,0.19343027919372785,388,334
strict_unconditional,low,Wed,17,300,0.328467364406267,0.3734054389732709,388,334
strict_unconditional,low,Wed,17,400,0.4988028176625658,0.5506636996403343,388,334
strict_unconditional,low,Wed,18,100,0.038336246758759816,0.05547649235386964,332,289
strict_unconditional,low,Wed,18,200,0.1420778955128857,0.17144927161228557,332,289
strict_unconditional,low,Wed,18,300,0.2931401483300627,0.33465728258338295,332,289
strict_unconditional,low,Wed,18,400,0.45613613368446615,0.5049421688617487,332,289
strict_unconditional,low,Wed,19,100,0.034636434839278155,0.04988744275105442,293,256
strict_unconditional,low,Wed,19,200,0.1279981432613333,0.15496675032990917,293,256
strict_unconditional,low,Wed,19,300,0.26708439984013066,0.30628509328020287,293,256
strict_unconditional,low,Wed,19,400,0.42455153452447225,0.4727663208010971,293,256
strict_unconditional,low,Wed,20,100,0.031967314143775946,0.0463942867492949,268,234
strict_unconditional,low,Wed,20,200,0.11982160680210219,0.1450565373767692,268,234
strict_unconditional,low,Wed,20,300,0.2535346299206,0.2887416875824773,268,234
strict_unconditional,low,Wed,20,400,0.4050873422786441,0.44784847465521255,268,234
strict_unconditional,low,Wed,21,100,0.03121217492669716,0.045656842704479,261,228
strict_unconditional,low,Wed,21,200,0.11688852328102964,0.14224907496054026,261,228
strict_unconditional,low,Wed,21,300,0.24690338162233336,0.28236344347556086,261,228
strict_unconditional,low,Wed,21,400,0.39668535327689897,0.4395813387843817,261,228
strict_unconditional,low,Wed,22,100,0.0304120322615293,0.04473827205216446,253,220
strict_unconditional,low,Wed,22,200,0.11383179975124304,0.1386524180402101,253,220
strict_unconditional,low,Wed,22,300,0.24018707126761996,0.27465262504204724,253,220
strict_unconditional,low,Wed,22,400,0.38762312215557365,0.43008512950552436,253,220
strict_unconditional,low,Wed,23,100,0.030187346313088635,0.044479519755737836,249,217
strict_unconditional,low,Wed,23,200,0.11253654607178429,0.1372939684839703,249,217
strict_unconditional,low,Wed,23,300,0.23704859149945953,0.2717416617072477,249,217
strict_unconditional,low,Wed,23,400,0.38276667020407,0.42555696431805834,249,217
strict_unconditional,low,Thu,0,100,0.030051608741342058,0.04431133076306052,248,216
strict_unconditional,low,Thu,0,200,0.11199968326611334,0.13675058866147438,248,216
strict_unconditional,low,Thu,0,300,0.2357212970093114,0.27030558646207986,248,216
strict_unconditional,low,Thu,0,400,0.38004304956800533,0.4223743110720108,248,216
strict_unconditional,low,Thu,1,100,0.028880174067631485,0.04118042797629829,244,212
strict_unconditional,low,Thu,1,200,0.10978460375482621,0.13330918311900017,244,212
strict_unconditional,low,Thu,1,300,0.23406347669311925,0.2687660102983414,244,212
strict_unconditional,low,Thu,1,400,0.3786913277448516,0.4213651771159469,244,212
strict_unconditional,low,Thu,2,100,0.0286213661483397,0.04070173622790902,243,211
strict_unconditional,low,Thu,2,200,0.10894175033797639,0.1319248583331177,243,211
strict_unconditional,low,Thu,2,300,0.23235477732289497,0.2661914249488964,243,211
strict_unconditional,low,Thu,2,400,0.3757456966182822,0.4171345770693715,243,211
strict_unconditional,low,Thu,3,100,0.0286213661483397,0.04070173622790902,243,211
strict_unconditional,low,Thu,3,200,0.10894175033797639,0.1319248583331177,243,211
strict_unconditional,low,Thu,3,300,0.23235477732289497,0.2661914249488964,243,211
strict_unconditional,low,Thu,3,400,0.3757456966182822,0.4171345770693715,243,211
strict_unconditional,low,Thu,4,100,0.029792800822050273,0.04383263901467126,247,215
strict_unconditional,low,Thu,4,200,0.1111568298492635,0.1353662638755919,247,215
strict_unconditional,low,Thu,4,300,0.23401259763908716,0.26773100111263487,247,215
strict_unconditional,low,Thu,4,400,0.37709741844143596,0.41814371102543535,247,215
strict_unconditional,low,Thu,5,100,0.029792800822050273,0.04383263901467126,247,215
strict_unconditional,low,Thu,5,200,0.1111568298492635,0.1353662638755919,247,215
strict_unconditional,low,Thu,5,300,0.23401259763908716,0.26773100111263487,247,215
strict_unconditional,low,Thu,5,400,0.37709741844143596,0.41814371102543535,247,215
strict_unconditional,low,Thu,6,100,0.03008539679172858,0.044104328925919214,252,219
strict_unconditional,low,Thu,6,200,0.11231394343795353,0.13662121251326106,252,219
strict_unconditional,low,Thu,6,300,0.23653193357683053,0.2702408983879732,252,219
strict_unconditional,low,Thu,6,400,0.3812109735449253,0.42166274225683753,252,219
strict_unconditional,low,Thu,7,100,0.03288355617451079,0.0485289931948146,284,245
strict_unconditional,low,Thu,7,200,0.12270791348829475,0.1500504566978032,284,245
strict_unconditional,low,Thu,7,300,0.2576633112014082,0.29544337205992705,284,245
strict_unconditional,low,Thu,7,400,0.4079929511940983,0.45255776645017726,284,245
strict_unconditional,low,Thu,8,100,0.04085813084511939,0.05873677128884519,375,321
strict_unconditional,low,Thu,8,200,0.15133345956229907,0.18190286438792144,375,321
strict_unconditional,low,Thu,8,300,0.3118850130526156,0.3545553341785908,375,321
strict_unconditional,low,Thu,8,400,0.479541079834701,0.5296271379408493,375,321
strict_unconditional,low,Thu,9,100,0.046774167098227896,0.06640877687789479,438,375
strict_unconditional,low,Thu,9,200,0.1746264023351379,0.20877429037182704,438,375
strict_unconditional,low,Thu,9,300,0.35288242505127554,0.3988019768675447,438,375
strict_unconditional,low,Thu,9,400,0.5291896995382517,0.5837193055088364,438,375
strict_unconditional,low,Thu,10,100,0.26243175663188645,0.33958651383031024,3119,2792
strict_unconditional,low,Thu,10,200,0.6381438763430041,0.7152819106269568,3119,2792
strict_unconditional,low,Thu,10,300,0.8231308489856283,0.8806116904287525,3119,2792
strict_unconditional,low,Thu,10,400,0.8941622103134345,0.9401247186068776,3119,2792
strict_unconditional,low,Thu,11,100,0.26243175663188645,0.33958651383031024,3119,2792
strict_unconditional,low,Thu,11,200,0.6381438763430041,0.7152819106269568,3119,2792
strict_unconditional,low,Thu,11,300,0.8231308489856283,0.8806116904287525,3119,2792
strict_unconditional,low,Thu,11,400,0.8941622103134345,0.9401247186068776,3119,2792
strict_unconditional,low,Thu,12,100,0.26125905603174765,0.3382021890444278,3089,2766
strict_unconditional,low,Thu,12,200,0.6375163639881205,0.7148032188785676,3089,2766
strict_unconditional,low,Thu,12,300,0.8228151805246672,0.8804435014360752,3089,2766
strict_unconditional,low,Thu,12,400,0.8940093096181073,0.9400729681475923,3089,2766
strict_unconditional,low,Thu,13,100,0.26158706608964166,0.33852562941496106,3105,2779
strict_unconditional,low,Thu,13,200,0.6374410656804272,0.7146479675007116,3105,2779
strict_unconditional,low,Thu,13,300,0.822948693804435,0.8804823142805392,3105,2779
strict_unconditional,low,Thu,13,400,0.8941282467213538,0.9400988433772349,3105,2779
strict_unconditional,low,Thu,14,100,0.2623520681360646,0.33945713768209695,3118,2791
strict_unconditional,low,Thu,14,200,0.637963622746588,0.7151137216342796,3118,2791
strict_unconditional,low,Thu,14,300,0.8231270208702626,0.8805987528139312,3118,2791
strict_unconditional,low,Thu,14,400,0.8941622103134345,0.9401247186068776,3118,2791
strict_unconditional,low,Thu,15,100,0.26229249734484017,0.33941832483763296,3116,2790
strict_unconditional,low,Thu,15,200,0.6376630542655016,0.7148290941082102,3116,2790
strict_unconditional,low,Thu,15,300,0.8228731949919521,0.8804952518953606,3116,2790
strict_unconditional,low,Thu,15,400,0.8940331354576747,0.9400341553031283,3116,2790
strict_unconditional,low,Thu,16,100,0.2618134357367563,0.3387843817113877,3100,2775
strict_unconditional,low,Thu,16,200,0.6369522062294785,0.7140528372189303,3100,2775
strict_unconditional,low,Thu,16,300,0.8226151710878365,0.880352938132326,3100,2775
strict_unconditional,low,Thu,16,400,0.8939135688366239,0.9399953424586643,3100,2775
strict_unconditional,low,Thu,17,100,0.04312187583734946,0.061660672238466115,390,335
strict_unconditional,low,Thu,17,200,0.16103096779436762,0.19371490671979713,390,335
strict_unconditional,low,Thu,17,300,0.3274110958448229,0.3725774316247057,390,335
strict_unconditional,low,Thu,17,400,0.4963479147783185,0.5481926152094599,390,335
strict_unconditional,low,Thu,18,100,0.038263839587779416,0.055489429968690974,332,288
strict_unconditional,low,Thu,18,200,0.14150066198741923,0.17120345693068026,332,288
strict_unconditional,low,Thu,18,300,0.2915358302947385,0.3335058348642844,332,288
strict_unconditional,low,Thu,18,400,0.45302133821688206,0.5016689523119517,332,288
strict_unconditional,low,Thu,19,100,0.034356660377967155,0.049564002380521124,291,254
strict_unconditional,low,Thu,19,200,0.12677758528471464,0.15364711361813335,291,254
strict_unconditional,low,Thu,19,300,0.26477994752195183,0.30409863637539786,291,254
strict_unconditional,low,Thu,19,400,0.42137182775767157,0.4694413537920149,291,254
strict_unconditional,low,Thu,20,100,0.031967314143775946,0.0463942867492949,268,234
strict_unconditional,low,Thu,20,200,0.11982160680210219,0.1450565373767692,268,234
strict_unconditional,low,Thu,20,300,0.2535346299206,0.2887416875824773,268,234
strict_unconditional,low,Thu,20,400,0.4050873422786441,0.44784847465521255,268,234
strict_unconditional,low,Thu,21,100,0.03121217492669716,0.045656842704479,262,228
strict_unconditional,low,Thu,21,200,0.11688852328102964,0.14224907496054026,262,228
strict_unconditional,low,Thu,21,300,0.24690338162233336,0.28236344347556086,262,228
strict_unconditional,low,Thu,21,400,0.39668535327689897,0.4395813387843817,262,228
strict_unconditional,low,Thu,22,100,0.0304120322615293,0.04473827205216446,253,220
strict_unconditional,low,Thu,22,200,0.11383179975124304,0.1386524180402101,253,220
strict_unconditional,low,Thu,22,300,0.24018707126761996,0.27465262504204724,253,220
strict_unconditional,low,Thu,22,400,0.38762312215557365,0.43008512950552436,253,220
strict_unconditional,low,Thu,23,100,0.030187346313088635,0.044479519755737836,249,217
strict_unconditional,low,Thu,23,200,0.11253654607178429,0.1372939684839703,249,217
strict_unconditional,low,Thu,23,300,0.23704859149945953,0.2717416617072477,249,217
strict_unconditional,low,Thu,23,400,0.38276667020407,0.42555696431805834,249,217
