scenario,band,day,hour,threshold_m,pop_share,pop_share_node_alloc,residents_covered
declared,central,Tue,19,100,0.0444315581342418,0.05407476361201713,88025
declared,central,Tue,19,200,0.17161484960389603,0.1813178757364173,339992
declared,central,Tue,19,300,0.36044654043391605,0.3714255336116598,714092
declared,central,Tue,19,400,0.5644865763175028,0.5765229677846936,1118323
declared,central,Tue,20,100,0.04292701598428461,0.05264690219901138,85044
declared,central,Tue,20,200,0.1660493248681413,0.1761756389547177,328966
declared,central,Tue,20,300,0.35042810900098204,0.36079014147398114,694245
declared,central,Tue,20,400,0.5507645224013934,0.5612798992104687,1091138
declared,central,Tue,21,100,0.04095975285625336,0.04990173003594693,81147
declared,central,Tue,21,200,0.15938162766496436,0.16906360642755622,315756
declared,central,Tue,21,300,0.3377160539062177,0.3482978348007462,669060
declared,central,Tue,21,400,0.536285891268633,0.5461797091595417,1062454
declared,central,Tue,22,100,0.0399962779746865,0.04899721940958381,79238
declared,central,Tue,22,200,0.1557733337485864,0.1658750530512301,308608
declared,central,Tue,22,300,0.33026195178424234,0.3401023624814831,654293
declared,central,Tue,22,400,0.5256100520666716,0.5360447603386116,1041303
declared,central,Tue,23,100,0.03931827752363579,0.04830426623907971,77895
declared,central,Tue,23,200,0.15340198576163971,0.16352503387764983,303910
declared,central,Tue,23,300,0.3263310974961866,0.33637627488591815,646505
declared,central,Tue,23,400,0.5210776388751421,0.5319439932410251,1032324
declared,central,Wed,0,100,0.03907411716635866,0.04800940921688841,77411
declared,central,Wed,0,200,0.1524520457327027,0.162692830164461,302028
declared,central,Wed,0,300,0.32387658692035276,0.33427667928680355,641642
declared,central,Wed,0,400,0.5174679391660103,0.5287892546474109,1025173
declared,central,Wed,1,100,0.038684964954608644,0.047343952557558834,76640
declared,central,Wed,1,200,0.15166188726331886,0.16186279419832642,300462
declared,central,Wed,1,300,0.323235101865,0.3335478305698049,640372
declared,central,Wed,1,400,0.5168131533918929,0.5281403863787191,1023875
declared,central,Wed,2,100,0.038684964954608644,0.047343952557558834,76640
declared,central,Wed,2,200,0.15166188726331886,0.16186279419832642,300462
declared,central,Wed,2,300,0.323235101865,0.3335478305698049,640372
declared,central,Wed,2,400,0.5168131533918929,0.5281403863787191,1023875
declared,central,Wed,3,100,0.038684964954608644,0.047343952557558834,76640
declared,central,Wed,3,200,0.15166188726331886,0.16186279419832642,300462
declared,central,Wed,3,300,0.323235101865,0.3335478305698049,640372
declared,central,Wed,3,400,0.5168131533918929,0.5281403863787191,1023875
declared,central,Wed,4,100,0.039015332055322045,0.04794045451186713,77295
declared,central,Wed,4,200,0.15231165708608346,0.1626242463491163,301750
declared,central,Wed,4,300,0.32369368424417144,0.334074183137869,641280
declared,central,Wed,4,400,0.5173048448203964,0.5286567967531777,1024850
declared,central,Wed,5,100,0.039067517831074136,0.047998125975356035,77398
declared,central,Wed,5,200,0.1525041997587007,0.1628040598289351,302131
declared,central,Wed,5,300,0.32392937513300674,0.3343754502885362,641747
declared,central,Wed,5,400,0.5174431787082319,0.5287478150354524,1025124
declared,central,Wed,6,100,0.03957418990146713,0.04835801689718946,78402
declared,central,Wed,6,200,0.1544598309579675,0.16450512958352737,306005
declared,central,Wed,6,300,0.3272577410807644,0.33797926474633755,648341
declared,central,Wed,6,400,0.5215400884637522,0.5331297210041196,1033240
declared,central,Wed,7,100,0.044368929576847745,0.05365451695697074,87901
declared,central,Wed,7,200,0.1714131879159313,0.1828776687252815,339592
declared,central,Wed,7,300,0.3596136060481812,0.3712363791335249,712442
declared,central,Wed,7,400,0.5621986246115804,0.5732420861667661,1113790
declared,central,Wed,8,100,0.059420708130809026,0.07214542246403742,117720
declared,central,Wed,8,200,0.22427059284781617,0.23728511760592916,444310
declared,central,Wed,8,300,0.45181107597523323,0.4662022741032553,895098
declared,central,Wed,8,400,0.6743384683719567,0.6869145816482711,1335954
declared,central,Wed,9,100,0.3893496104479926,0.46480059431668147,771353
declared,central,Wed,9,200,0.8339122709135938,0.8569399484972126,1652091
declared,central,Wed,9,300,0.9704836031413349,0.9735206053701582,1922657
declared,central,Wed,9,400,0.9931680473216006,0.9927733633535997,1967598
declared,central,Wed,10,100,0.39004793008663446,0.4654197453687977,772737
declared,central,Wed,10,200,0.8343296828875736,0.8572389892010991,1652918
declared,central,Wed,10,300,0.9704836031413349,0.9735206053701582,1922657
declared,central,Wed,10,400,0.9931680473216006,0.9927733633535997,1967598
declared,central,Wed,11,100,0.39001255001925517,0.46540698422640503,772667
declared,central,Wed,11,200,0.8342434692075283,0.8571457897509739,1652747
declared,central,Wed,11,300,0.970445247599416,0.9734718725041608,1922581
declared,central,Wed,11,400,0.9931680473216006,0.9927733633535997,1967598
declared,central,Wed,12,100,0.3874024640307438,0.46242457017584665,767496
declared,central,Wed,12,200,0.8330885296914733,0.8564065705327504,1650459
declared,central,Wed,12,300,0.9700286935003439,0.9734422624775354,1921756
declared,central,Wed,12,400,0.9931606882660636,0.9927733633535997,1967583
declared,central,Wed,13,100,0.387510939951987,0.46249009956401854,767711
declared,central,Wed,13,200,0.8323814763619296,0.8557651878938589,1649058
declared,central,Wed,13,300,0.9697787466570442,0.9731163978110677,1921260
declared,central,Wed,13,400,0.9931606882660636,0.9927733633535997,1967583
declared,central,Wed,14,100,0.390066512133866,0.46535763002800246,772774
declared,central,Wed,14,200,0.8348841593625549,0.8580512007126405,1654016
declared,central,Wed,14,300,0.9706325415033891,0.9735613388830306,1922952
declared,central,Wed,14,400,0.9931975220469333,0.9927901918757491,1967656
declared,central,Wed,15,100,0.3901226959924807,0.4655654763739904,772885
declared,central,Wed,15,200,0.8347949761504992,0.8580305421579608,1653840
declared,central,Wed,15,300,0.9704760759142989,0.9735366771709117,1922642
declared,central,Wed,15,400,0.9931107939450831,0.9926668833151551,1967484
declared,central,Wed,16,100,0.38885657944604096,0.4642425239675764,770376
declared,central,Wed,16,200,0.8339926326627064,0.8571958406410213,1652250
declared,central,Wed,16,300,0.9704244481031676,0.9735360275984067,1922540
declared,central,Wed,16,400,0.9931107939450831,0.9926668833151551,1967484
declared,central,Wed,17,100,0.38455933031168094,0.4595198619178312,761863
declared,central,Wed,17,200,0.8316188958055323,0.8552820583300912,1647547
declared,central,Wed,17,300,0.9700790380893394,0.9730728436090113,1921855
declared,central,Wed,17,400,0.993110298429796,0.9926644339952639,1967483
declared,central,Wed,18,100,0.053083028007263756,0.06548781220924238,105165
declared,central,Wed,18,200,0.2037236430184973,0.21378500397221276,403604
declared,central,Wed,18,300,0.41518151375999535,0.42554380131127156,822530
declared,central,Wed,18,400,0.6247783547111991,0.6347791495857374,1237769
declared,central,Wed,19,100,0.04511657903469598,0.054912291595292914,89382
declared,central,Wed,19,200,0.17452194114079728,0.1844814191582873,345751
declared,central,Wed,19,300,0.3657257294180515,0.37651895848942507,724551
declared,central,Wed,19,400,0.571202730647308,0.5836165271380526,1131628
declared,central,Wed,20,100,0.04320414308686958,0.05301433325564715,85593
declared,central,Wed,20,200,0.16688594793495876,0.17708658285297657,330623
declared,central,Wed,20,300,0.35211063693194583,0.3626109822116371,697578
declared,central,Wed,20,400,0.5535945094652762,0.5641411301249611,1096744
declared,central,Wed,21,100,0.041236879958838325,0.05026916109258269,81696
declared,central,Wed,21,200,0.1602182507317818,0.16997455032581513,317414
declared,central,Wed,21,300,0.33939858183718147,0.35011867553840226,672394
declared,central,Wed,21,400,0.5391158783325162,0.549040940074034,1068060
declared,central,Wed,22,100,0.04027340507727148,0.049364650466219594,79787
declared,central,Wed,22,200,0.15660995681540385,0.166785996949489,310265
declared,central,Wed,22,300,0.33194447971520613,0.34192320321913916,657626
declared,central,Wed,22,400,0.5284400391305546,0.5389059912531037,1046910
declared,central,Wed,23,100,0.03959540462622076,0.04867169729571548,78444
declared,central,Wed,23,200,0.15423860882845716,0.16443597777590876,305567
declared,central,Wed,23,300,0.3280136254271504,0.33819711562357424,649839
declared,central,Wed,23,400,0.5239076259390251,0.5348052241555172,1037931
declared,central,Thu,0,100,0.039351244268943625,0.04837684027352418,77960
declared,central,Thu,0,200,0.1532886687995202,0.16360377406271992,303685
declared,central,Thu,0,300,0.32555911485131656,0.33609752002445964,644976
declared,central,Thu,0,400,0.5202979262298931,0.5316504855619033,1030779
declared,central,Thu,1,100,0.038962092057193615,0.04771138361419461,77189
declared,central,Thu,1,200,0.1524985103301363,0.1627737380965853,302120
declared,central,Thu,1,300,0.32491762979596384,0.335368671307461,643705
declared,central,Thu,1,400,0.5196431404557758,0.5310016172932114,1029482
declared,central,Thu,2,100,0.038684964954608644,0.047343952557558834,76640
declared,central,Thu,2,200,0.15166188726331886,0.16186279419832642,300462
declared,central,Thu,2,300,0.323235101865,0.3335478305698049,640372
declared,central,Thu,2,400,0.5168131533918929,0.5281403863787191,1023875
declared,central,Thu,3,100,0.038684964954608644,0.047343952557558834,76640
declared,central,Thu,3,200,0.15166188726331886,0.16186279419832642,300462
declared,central,Thu,3,300,0.323235101865,0.3335478305698049,640372
declared,central,Thu,3,400,0.5168131533918929,0.5281403863787191,1023875
declared,central,Thu,4,100,0.039015332055322045,0.04794045451186713,77295
declared,central,Thu,4,200,0.15231165708608346,0.1626242463491163,301750
declared,central,Thu,4,300,0.32369368424417144,0.334074183137869,641280
declared,central,Thu,4,400,0.5173048448203964,0.5286567967531777,1024850
declared,central,Thu,5,100,0.039067517831074136,0.047998125975356035,77398
declared,central,Thu,5,200,0.1525041997587007,0.1628040598289351,302131
declared,central,Thu,5,300,0.32392937513300674,0.3343754502885362,641747
declared,central,Thu,5,400,0.5174431787082319,0.5287478150354524,1025124
declared,central,Thu,6,100,0.03957418990146713,0.04835801689718946,78402
declared,central,Thu,6,200,0.1544598309579675,0.16450512958352737,306005
declared,central,Thu,6,300,0.32717041138136277,0.33791510097699806,648168
declared,central,Thu,6,400,0.5212584671970939,0.5328348587093321,1032682
declared,central,Thu,7,100,0.04467276491233503,0.05406758283068126,88503
declared,central,Thu,7,200,0.17274244813196854,0.1841207746513337,342226
declared,central,Thu,7,300,0.36217820216463353,0.3737111726419652,717523
declared,central,Thu,7,400,0.5655766466319835,0.5769683906221375,1120482
declared,central,Thu,8,100,0.06057836328497455,0.07354895690105583,120014
declared,central,Thu,8,200,0.22874988646041228,0.2416560552526089,453184
declared,central,Thu,8,300,0.45995192508100863,0.4744966068066745,911226
declared,central,Thu,8,400,0.6836926557759518,0.6971959779574265,1354486
declared,central,Thu,9,100,0.39073389632136735,0.4665759336147824,774096
declared,central,Thu,9,200,0.8359310825241062,0.8596612459784448,1656090
declared,central,Thu,9,300,0.9707484417576874,0.9737512399230949,1923181
declared,central,Thu,9,400,0.9932072527850165,0.9927901918757491,1967675
declared,central,Thu,10,100,0.3914677855411626,0.4672481654613544,775550
declared,central,Thu,10,200,0.8363484944980859,0.859960286682331,1656917
declared,central,Thu,10,300,0.9707484417576874,0.9737512399230949,1923181
declared,central,Thu,10,400,0.9932072527850165,0.9927901918757491,1967675
declared,central,Thu,11,100,0.39143240547378316,0.46723540431896154,775480
declared,central,Thu,11,200,0.8362622808180408,0.8598670872322058,1656747
declared,central,Thu,11,300,0.9707100862157686,0.9737025070570975,1923105
declared,central,Thu,11,400,0.9932072527850165,0.9927901918757491,1967675
declared,central,Thu,12,100,0.3886803348558147,0.4641411470949965,770027
declared,central,Thu,12,200,0.835109172625244,0.8591445723756395,1654462
declared,central,Thu,12,300,0.97032262658114,0.9736840332715768,1922338
declared,central,Thu,12,400,0.9931998937294796,0.9927901918757491,1967661
declared,central,Thu,13,100,0.3889470517658405,0.464413666900065,770556
declared,central,Thu,13,200,0.8343828598380527,0.8584506530621154,1653023
declared,central,Thu,13,300,0.9700308522270257,0.9733062988511321,1921760
declared,central,Thu,13,400,0.9931998937294796,0.9927901918757491,1967661
declared,central,Thu,14,100,0.39124505668131754,0.466942546372025,775108
declared,central,Thu,14,200,0.8361001780867287,0.8597959796704656,1656425
declared,central,Thu,14,300,0.9707484417576874,0.9737512399230949,1923181
declared,central,Thu,14,400,0.9932072527850165,0.9927901918757491,1967675
declared,central,Thu,15,100,0.3911058779873114,0.46681569198446304,774833
declared,central,Thu,15,200,0.8357641048922508,0.8596110141039207,1655760
declared,central,Thu,15,300,0.9705919761685974,0.9737265782109762,1922871
declared,central,Thu,15,400,0.9931205246831663,0.9926668833151551,1967504
declared,central,Thu,16,100,0.38983976144087173,0.465492739578049,772324
declared,central,Thu,16,200,0.834961761404458,0.858776312586981,1654170
declared,central,Thu,16,300,0.9705403483574659,0.9737259286384711,1922769
declared,central,Thu,16,400,0.9931205246831663,0.9926668833151551,1967504
declared,central,Thu,17,100,0.38516103040692357,0.4603083995777564,763055
declared,central,Thu,17,200,0.8325296069557663,0.8568033177976425,1649352
declared,central,Thu,17,300,0.970202007620718,0.9732987068263234,1922099
declared,central,Thu,17,400,0.9931200291678792,0.9926644339952639,1967503
declared,central,Thu,18,100,0.05278681540762952,0.06518443172028786,104578
declared,central,Thu,18,200,0.20222062292295034,0.21209286459773746,400626
declared,central,Thu,18,300,0.41213478650228147,0.42266912072764423,816494
declared,central,Thu,18,400,0.6213741255708164,0.6309850151638972,1231025
declared,central,Thu,19,100,0.04470868523682677,0.054442194668652896,88574
declared,central,Thu,19,200,0.17245147267071348,0.18222881963467624,341649
declared,central,Thu,19,300,0.36212906836487985,0.3732463743493159,717426
declared,central,Thu,19,400,0.5673165633813857,0.5793841986991858,1123929
declared,central,Thu,20,100,0.04323611564457678,0.053044336682094205,85656
declared,central,Thu,20,200,0.16703481932299102,0.17726655739413363,330918
declared,central,Thu,20,300,0.3522020669529837,0.36269624618340374,697759
declared,central,Thu,20,400,0.5536082238410237,0.5641411301249611,1096771
declared,central,Thu,21,100,0.04126885251654554,0.050299164519029736,81759
declared,central,Thu,21,200,0.16036712211981402,0.1701545248669722,317709
declared,central,Thu,21,300,0.3395091963160754,0.3502172692533091,672613
declared,central,Thu,21,400,0.5391578529099393,0.549040940074034,1068143
declared,central,Thu,22,100,0.04027340507727148,0.049364650466219594,79787
declared,central,Thu,22,200,0.15660995681540385,0.166785996949489,310265
declared,central,Thu,22,300,0.33194447971520613,0.34192320321913916,657626
declared,central,Thu,22,400,0.5284400391305546,0.5389059912531037,1046910
declared,central,Thu,23,100,0.03959540462622076,0.04867169729571548,78444
declared,central,Thu,23,200,0.15423860882845716,0.16443597777590876,305567
declared,central,Thu,23,300,0.3280136254271504,0.33819711562357424,649839
declared,central,Thu,23,400,0.5239076259390251,0.5348052241555172,1037931
declared,central,Fri,0,100,0.039351244268943625,0.04837684027352418,77960
declared,central,Fri,0,200,0.1532886687995202,0.16360377406271992,303685
declared,central,Fri,0,300,0.32555911485131656,0.33609752002445964,644976
declared,central,Fri,0,400,0.5202979262298931,0.5316504855619033,1030779
declared,central,Fri,1,100,0.038962092057193615,0.04771138361419461,77189
declared,central,Fri,1,200,0.1524985103301363,0.1627737380965853,302120
declared,central,Fri,1,300,0.32491762979596384,0.335368671307461,643705
declared,central,Fri,1,400,0.5196431404557758,0.5310016172932114,1029482
declared,central,Fri,2,100,0.038684964954608644,0.047343952557558834,76640
declared,central,Fri,2,200,0.15166188726331886,0.16186279419832642,300462
declared,central,Fri,2,300,0.323235101865,0.3335478305698049,640372
declared,central,Fri,2,400,0.5168131533918929,0.5281403863787191,1023875
declared,central,Fri,3,100,0.038684964954608644,0.047343952557558834,76640
declared,central,Fri,3,200,0.15166188726331886,0.16186279419832642,300462
declared,central,Fri,3,300,0.323235101865,0.3335478305698049,640372
declared,central,Fri,3,400,0.5168131533918929,0.5281403863787191,1023875
declared,central,Fri,4,100,0.039015332055322045,0.04794045451186713,77295
declared,central,Fri,4,200,0.15231165708608346,0.1626242463491163,301750
declared,central,Fri,4,300,0.32369368424417144,0.334074183137869,641280
declared,central,Fri,4,400,0.5173048448203964,0.5286567967531777,1024850
declared,central,Fri,5,100,0.039067517831074136,0.047998125975356035,77398
declared,central,Fri,5,200,0.1525041997587007,0.1628040598289351,302131
declared,central,Fri,5,300,0.32392937513300674,0.3343754502885362,641747
declared,central,Fri,5,400,0.5174431787082319,0.5287478150354524,1025124
declared,central,Fri,6,100,0.03957418990146713,0.04835801689718946,78402
declared,central,Fri,6,200,0.1544598309579675,0.16450512958352737,306005
declared,central,Fri,6,300,0.32717041138136277,0.33791510097699806,648168
declared,central,Fri,6,400,0.5212584671970939,0.5328348587093321,1032682
declared,central,Fri,7,100,0.04467276491233503,0.05406758283068126,88503
declared,central,Fri,7,200,0.17274244813196854,0.1841207746513337,342226
declared,central,Fri,7,300,0.36217820216463353,0.3737111726419652,717523
declared,central,Fri,7,400,0.5655766466319835,0.5769683906221375,1120482
declared,central,Fri,8,100,0.06074023974198124,0.07360096352197182,120334
declared,central,Fri,8,200,0.22938376287860748,0.2422814989724541,454440
declared,central,Fri,8,300,0.46098652247802724,0.47530694967995524,913275
declared,central,Fri,8,400,0.6847086661512212,0.6982133513886097,1356499
declared,central,Fri,9,100,0.39086977849745214,0.4666244552646277,774365
declared,central,Fri,9,200,0.835856042062543,0.8594510352590898,1655942
declared,central,Fri,9,300,0.9707798524055874,0.9737623761641995,1923244
declared,central,Fri,9,400,0.993208111391663,0.9927901918757491,1967677
declared,central,Fri,10,100,0.391568098136094,0.46724360631674383,775748
declared,central,Fri,10,200,0.836273454036523,0.859750075962976,1656769
declared,central,Fri,10,300,0.9707798524055874,0.9737623761641995,1923244
declared,central,Fri,10,400,0.993208111391663,0.9927901918757491,1967677
declared,central,Fri,11,100,0.3915327180687147,0.46723084517435115,775678
declared,central,Fri,11,200,0.8361872403564777,0.8596568765128508,1656598
declared,central,Fri,11,300,0.9707414968636684,0.9737136432982021,1923168
declared,central,Fri,11,400,0.993208111391663,0.9927901918757491,1967677
declared,central,Fri,12,100,0.38876591465814614,0.4641235961247297,770197
declared,central,Fri,12,200,0.8349681727454863,0.8589176572946275,1654183
declared,central,Fri,12,300,0.9703249427645966,0.9736840332715768,1922342
declared,central,Fri,12,400,0.993200752336126,0.9927901918757491,1967662
declared,central,Fri,13,100,0.38897450393248056,0.4643241794543814,770610
declared,central,Fri,13,200,0.8342586961941465,0.8582404423427603,1652777
declared,central,Fri,13,300,0.9700622628749255,0.9733174350922366,1921822
declared,central,Fri,13,400,0.993200752336126,0.9927901918757491,1967662
declared,central,Fri,14,100,0.39113298098054416,0.4666897411240534,774886
declared,central,Fri,14,200,0.8359999896172134,0.8595857689511106,1656227
declared,central,Fri,14,300,0.9707798524055874,0.9737623761641995,1923244
declared,central,Fri,14,400,0.993208111391663,0.9927901918757491,1967677
declared,central,Fri,15,100,0.3910293718676912,0.4666159675309472,774681
declared,central,Fri,15,200,0.8356639164227356,0.8594008033845657,1655561
declared,central,Fri,15,300,0.9706233868164973,0.9737377144520807,1922934
declared,central,Fri,15,400,0.9931213832898128,0.9926668833151551,1967505
declared,central,Fri,16,100,0.38945800719905843,0.4650721456117636,771568
declared,central,Fri,16,200,0.8348142641962257,0.8584799984761764,1653878
declared,central,Fri,16,300,0.9705717590053657,0.9737370648795757,1922831
declared,central,Fri,16,400,0.9931213832898128,0.9926668833151551,1967505
declared,central,Fri,17,100,0.3844749499655375,0.4596013715100367,761696
declared,central,Fri,17,200,0.8308179214639267,0.8548024575442227,1645961
declared,central,Fri,17,300,0.9699246888351682,0.9731238892410012,1921550
declared,central,Fri,17,400,0.9930914130491929,0.9926476054731145,1967446
declared,central,Fri,18,100,0.05270745807956188,0.06504229375413115,104420
declared,central,Fri,18,200,0.20191729813364695,0.2119583516099414,400025
declared,central,Fri,18,300,0.4123306611826864,0.42321438241410925,816882
declared,central,Fri,18,400,0.6220116919581983,0.6315988871629301,1232288
declared,central,Fri,19,100,0.04474100910699409,0.054466773140181696,88638
declared,central,Fri,19,200,0.17271559625594693,0.18265476679601592,342173
declared,central,Fri,19,300,0.3628748768407426,0.37418953959226264,718903
declared,central,Fri,19,400,0.5684389684678328,0.5803619266902096,1126153
declared,central,Fri,20,100,0.04320414308686958,0.05301433325564715,85593
declared,central,Fri,20,200,0.16688594793495876,0.17708658285297657,330623
declared,central,Fri,20,300,0.35211063693194583,0.3626109822116371,697578
declared,central,Fri,20,400,0.5535945094652762,0.5641411301249611,1096744
declared,central,Fri,21,100,0.041236879958838325,0.05026916109258269,81696
declared,central,Fri,21,200,0.1602182507317818,0.16997455032581513,317414
declared,central,Fri,21,300,0.33939858183718147,0.35011867553840226,672394
declared,central,Fri,21,400,0.5391158783325162,0.549040940074034,1068060
declared,central,Fri,22,100,0.04027340507727148,0.049364650466219594,79787
declared,central,Fri,22,200,0.15660995681540385,0.166785996949489,310265
declared,central,Fri,22,300,0.33194447971520613,0.34192320321913916,657626
declared,central,Fri,22,400,0.5284400391305546,0.5389059912531037,1046910
declared,central,Fri,23,100,0.03959540462622076,0.04867169729571548,78444
declared,central,Fri,23,200,0.15423860882845716,0.16443597777590876,305567
declared,central,Fri,23,300,0.3280136254271504,0.33819711562357424,649839
declared,central,Fri,23,400,0.5239076259390251,0.5348052241555172,1037931
declared,central,Sat,0,100,0.03816821413361277,0.047060883865391825,75616
declared,central,Sat,0,200,0.1494290335941235,0.15989084875979312,296039
declared,central,Sat,0,300,0.31738976630566496,0.32719808398580974,628791
declared,central,Sat,0,400,0.5091151205939418,0.5196829537357247,1008625
declared,central,Sat,1,100,0.03777906192186275,0.04639542720606225,74845
declared,central,Sat,1,200,0.1486388751247396,0.1590608127936585,294473
declared,central,Sat,1,300,0.3167482812503121,0.32646923526881116,627520
declared,central,Sat,1,400,0.5084603348198243,0.5190340854670328,1007327
declared,central,Sat,2,100,0.037501934819277785,0.04602799614942648,74296
declared,central,Sat,2,200,0.14780225205792213,0.1581498688953996,292816
declared,central,Sat,2,300,0.3150657533193484,0.32464839453115507,624187
declared,central,Sat,2,400,0.5056303477559414,0.5161728545525406,1001721
declared,central,Sat,3,100,0.037501934819277785,0.04602799614942648,74296
declared,central,Sat,3,200,0.14780225205792213,0.1581498688953996,292816
declared,central,Sat,3,300,0.3150657533193484,0.32464839453115507,624187
declared,central,Sat,3,400,0.5056303477559414,0.5161728545525406,1001721
declared,central,Sat,4,100,0.03783230191999119,0.046624498103734764,74951
declared,central,Sat,4,200,0.14845202188068676,0.1589113210461895,294103
declared,central,Sat,4,300,0.3155243356985198,0.3251747470992191,625096
declared,central,Sat,4,400,0.506122039184445,0.5166892649269991,1002695
declared,central,Sat,5,100,0.037884487695743284,0.04668216956722367,75054
declared,central,Sat,5,200,0.14864456455330397,0.1590911345260083,294485
declared,central,Sat,5,300,0.31576002658735514,0.3254760142498863,625563
declared,central,Sat,5,400,0.5062603730722804,0.5167802832092739,1002969
declared,central,Sat,6,100,0.03793048478760431,0.046714885605684014,75145
declared,central,Sat,6,200,0.14900148251280515,0.159395169576035,295192
declared,central,Sat,6,300,0.3166063272759854,0.3262005010623114,627239
declared,central,Sat,6,400,0.507536344978608,0.5178286274814109,1005497
declared,central,Sat,7,100,0.03946661741212765,0.04835391238480999,78189
declared,central,Sat,7,200,0.15469199524772553,0.16595848760492637,306465
declared,central,Sat,7,300,0.3288255299885046,0.3388278992236468,651447
declared,central,Sat,7,400,0.5237337557612889,0.5336500674784744,1037586
declared,central,Sat,8,100,0.04230362940646304,0.051874127561791106,83809
declared,central,Sat,8,200,0.1659378077118508,0.17717995980489085,328745
declared,central,Sat,8,300,0.35027268330005057,0.3605626586277988,693937
declared,central,Sat,8,400,0.5528230662125306,0.5622547449445837,1095216
declared,central,Sat,9,100,0.12208805782733818,0.1482703446723946,241873
declared,central,Sat,9,200,0.3963258823105448,0.4209746640934973,785174
declared,central,Sat,9,300,0.6817462409249715,0.6960889180577968,1350630
declared,central,Sat,9,400,0.8704217801619114,0.8761252714592637,1724421
declared,central,Sat,10,100,0.12336519454971272,0.15004042503407983,244403
declared,central,Sat,10,200,0.39847873385037724,0.42262014082775506,789439
declared,central,Sat,10,300,0.6831768066847003,0.6970734644061846,1353464
declared,central,Sat,10,400,0.8706669970496806,0.8762346479264866,1724907
declared,central,Sat,11,100,0.12333952950468553,0.15003733870525665,244352
declared,central,Sat,11,200,0.3983572968466687,0.4224763877924549,789199
declared,central,Sat,11,300,0.6828977420688934,0.696812343982757,1352911
declared,central,Sat,11,400,0.8706368413841603,0.8762137624124876,1724847
declared,central,Sat,12,100,0.12138345665410563,0.14759509139101507,240477
declared,central,Sat,12,200,0.3936621906448735,0.416937514128089,779897
declared,central,Sat,12,300,0.677693060466262,0.6929626990328949,1342600
declared,central,Sat,12,400,0.8664624544703954,0.87201513100672,1716577
declared,central,Sat,13,100,0.12112871512328484,0.14707562631660198,239972
declared,central,Sat,13,200,0.3927893978430878,0.4162942152008564,778168
declared,central,Sat,13,300,0.6776835517686063,0.6920188397340616,1342581
declared,central,Sat,13,400,0.8664128891337527,0.8718772539997593,1716479
declared,central,Sat,14,100,0.12233245752039501,0.1486929927723372,242357
declared,central,Sat,14,200,0.3947696299063098,0.41823810408733375,782091
declared,central,Sat,14,300,0.6795138618707184,0.6932029256658294,1346207
declared,central,Sat,14,400,0.8672149768149169,0.8726246789215939,1718068
declared,central,Sat,15,100,0.12266751904453754,0.14913358735224932,243021
declared,central,Sat,15,200,0.3961254524057923,0.4196363529866255,784777
declared,central,Sat,15,300,0.6812655503770391,0.6950782030951017,1349677
declared,central,Sat,15,400,0.8684634763544911,0.8738499915956142,1720541
declared,central,Sat,16,100,0.1226415335811621,0.14911187367783751,242969
declared,central,Sat,16,200,0.3961508802795253,0.41960401198535313,784827
declared,central,Sat,16,300,0.681502305168,0.6950825338555313,1350146
declared,central,Sat,16,400,0.8684634763544911,0.8738499915956142,1720541
declared,central,Sat,17,100,0.12247716399428563,0.1489961475359514,242644
declared,central,Sat,17,200,0.3953797948575121,0.4184166406008388,783300
declared,central,Sat,17,300,0.6803768872800782,0.6943226160109144,1347917
declared,central,Sat,17,400,0.8679291170438489,0.8734111130976516,1719483
declared,central,Sat,18,100,0.04263686053839016,0.05263860816603818,84469
declared,central,Sat,18,200,0.16633680766379264,0.17749819814679862,329535
declared,central,Sat,18,300,0.35203546783934153,0.36116976674661105,697429
declared,central,Sat,18,400,0.5568777880890303,0.5653872475240289,1103249
declared,central,Sat,19,100,0.039601422114170774,0.04874037455529042,78456
declared,central,Sat,19,200,0.1541614449792172,0.16434788730887923,305414
declared,central,Sat,19,300,0.3288056781743511,0.3382772898058076,651408
declared,central,Sat,19,400,0.5274462354217286,0.5378105410373155,1044941
declared,central,Sat,20,100,0.04025539950339274,0.049643920002873015,79751
declared,central,Sat,20,200,0.15674266816083307,0.16727948373333806,310528
declared,central,Sat,20,300,0.3328546149634183,0.34289703957098416,659429
declared,central,Sat,20,400,0.5297906509366668,0.5397982188641284,1049586
declared,central,Sat,21,100,0.039007284872641414,0.047698790200680484,77279
declared,central,Sat,21,200,0.1521110819295468,0.1620731999533286,301352
declared,central,Sat,21,300,0.322919162981477,0.33269595303656674,639746
declared,central,Sat,21,400,0.5169940332995179,0.5262032913787829,1024234
declared,central,Sat,22,100,0.03875564270116879,0.047745426768611834,76780
declared,central,Sat,22,200,0.15126988991518292,0.16165374354747583,299686
declared,central,Sat,22,300,0.32108616317039834,0.33036179258839293,636114
declared,central,Sat,22,400,0.5140969501112667,0.523849851557645,1018494
declared,central,Sat,23,100,0.038412374490889904,0.04735574088758311,76100
declared,central,Sat,23,200,0.15037897362306046,0.16072305247298194,297921
declared,central,Sat,23,300,0.3198634613393549,0.3293110093280647,633692
declared,central,Sat,23,400,0.512858474387946,0.5229043410450404,1016041
declared,central,Sun,0,100,0.03801800563462879,0.04684944906091748,75319
declared,central,Sun,0,200,0.1490213269615026,0.15947381824743614,295231
declared,central,Sun,0,300,0.3172997643227874,0.32714548381407527,628613
